,B_20_params,B_21_params,C_21_params,DC_20_params,F_20_params,F_21_params,LC_21_params,M_20_params,M_21_params,Lievens,Regional
Banner_2020-02-18,0.8279345643946592,1.0054327448923144,0.8416125925692755,0.9515540785048604,0.8393612551358982,0.9413032406213715,0.8834085750579777,0.8418983178044191,0.868835089424103,0.9427933450118029,0.9191076699020955
Banner_2021-03-15,1.3318606813357883,0.7359421569817224,1.552026537370282,0.76219452193415,1.4828921987199994,0.879998371434955,0.880949920148153,1.0681459751404552,0.9607717375484639,0.8321792247348154,0.8015265215135599
Cameron_2021-03-19,1.0808669067114625,1.1987926716952972,1.0708681607086785,1.1710561881790935,1.0722734114364503,1.142956732160834,1.1340240107160955,1.1086751685630096,1.1141564296694784,1.1732216785512102,1.1521975798102548
Dry_Creek_2020-02-19,0.9807077471201512,0.6359157537584895,1.2149972677626066,0.6287453447604275,1.1689715252950423,0.7763376583580643,0.6545293624512722,0.7256130950436755,0.7608645713048159,0.6698486914444466,0.6411463392094345
Frasier_2020-02-11,0.8348951259716777,0.9455899335691303,0.8171429341799166,0.9280488287764934,0.8168254188017351,0.8654334436089528,0.8982088157006658,0.8756764405172506,0.8613203265494472,0.9346065067537624,0.9091663441085831
Frasier_2021-03-19,0.6112168733085973,0.6217856665551076,0.6900566322171604,0.6105571664664212,0.6701112583418112,0.5586463126370266,0.5971518906295606,0.6044684821756017,0.5627201527989922,0.6420200552404102,0.5932958305904772
Little_Cottonwood_2021-03-18,1.490740681883751,1.2377980499704095,1.693861194090127,1.2011646162678598,1.6420669172399907,1.2924109370115897,1.172089774168928,1.2008037397858684,1.2774676797615858,1.2204887210124504,1.183583724094547
Mores_2020-02-09,1.0787258885026612,1.1548569764454846,1.101566776074614,1.0981908766789095,1.0938031731049949,1.1554104245033743,1.035930629033023,1.0133509161818517,1.0641024566500632,1.0750377607137493,1.0709056310477516
Mores_2021-03-15,1.046907303536548,1.0494819329681278,1.049908599350597,1.0086157071406936,1.0328760896726554,1.0229754182867417,0.9890675865366456,1.0212443117609846,0.9855380139530274,1.010791924636633,0.9944066747069155
